K,F(Sg+ U Sg-)*,(Sg+ U Sg-)*,F(Sr+ U Sr-)*,(Sr+ U Sr-)*,F(Sg),Sg,F(Sr),Sr,F(Sgfull),Sgfull,F(Srfull),Srfull,F(Sg+ U Sg-)*/F(Sr+ U Sr-)*,F(Sg+ U Sg-)*/F(Sgfull),F(Sr+ U Sr-)*/F(Srfull),F(Sg)/F(Sr),F(Sg)/F(Sgfull),F(Sr)/F(Srfull),budgetGreedyTime,budgetRdmTime,r,n,m,dataset,graphid
1,313.2714285714286,{5},235.44777193879096,{18},313.2714285714286,{5},79.66863479647138,{41},320.0,"{3, 5, 6, 8, 9}",320,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.3305346913746516,0.9789732142857144,0.7357742873087217,3.932180203310121,0.9789732142857144,0.24896448373897306,0.2590489387512207,0.0055751800537109375,6.0,328,49,adult (14),4
2,315.8603174603175,"{9, 5}",313.2714285714286,"{18, 5}",315.8603174603175,"{9, 5}",79.89373357063647,"{41, 7}",320.0,"{3, 5, 6, 8, 9}",320,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0082640440613901,0.9870634920634922,0.9789732142857144,3.953505529705353,0.9870634920634922,0.24966791740823896,0.7346558570861816,0.008281707763671875,6.0,328,49,adult (14),4
3,318.3095238095238,"{9, 3, 5}",315.72063492063495,"{18, 3, 5}",318.3095238095238,"{9, 3, 5}",81.71883334291789,"{41, 1, 7}",320.0,"{3, 5, 6, 8, 9}",320,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0081999356473472,0.9947172619047618,0.9866269841269842,3.8951794927589956,0.9947172619047618,0.2553713541966184,0.8753819465637207,0.007196903228759766,6.0,328,49,adult (14),4
4,319.16666666666663,"{9, 3, 5, 6}",318.3095238095238,"{9, 18, 3, 5}",319.16666666666663,"{9, 3, 5, 6}",83.87136486552387,"{48, 41, 1, 7}",320.0,"{3, 5, 6, 8, 9}",320,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026927967686439,0.9973958333333333,0.9947172619047618,3.805430699481357,0.9973958333333333,0.2620980152047621,1.2273893356323242,0.004576921463012695,6.0,328,49,adult (14),4
5,320.0,"{3, 5, 6, 8, 9}",319.14285714285717,"{18, 3, 5, 8, 9}",320.0,"{3, 5, 6, 8, 9}",84.63342086314208,"{1, 7, 41, 48, 17}",320.0,"{3, 5, 6, 8, 9}",320,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026857654431511,1.0,0.9973214285714287,3.781012237676904,1.0,0.264479440197319,1.5236949920654297,0.010855913162231445,6.0,328,49,adult (14),4
1,320.6738816738817,{8},265.6534471236852,{18},320.6738816738817,{8},82.0690240455833,{41},324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.2071135727615068,0.9897342026971657,0.8199180466780408,3.9073680405383024,0.9897342026971657,0.2532994569308127,0.38829803466796875,0.008452892303466797,6.5,328,49,adult (14),5
2,323.2142857142857,"{8, 9}",319.6269841269841,"{18, 5}",323.2142857142857,"{8, 9}",82.38878000364966,"{41, 7}",324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0112234002930003,0.9975749559082893,0.9865030374289633,3.9230376478443785,0.9975749559082893,0.25428635803595573,0.5663318634033203,0.005858898162841797,6.5,328,49,adult (14),5
3,324.0,"{8, 9, 3}",321.6349206349206,"{18, 3, 5}",324.0,"{8, 9, 3}",84.18847699725595,"{41, 1, 7}",324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.00735330405172,1.0,0.9927003723300019,3.8485076765382096,1.0,0.2598409783865924,0.9491839408874512,0.008047819137573242,6.5,328,49,adult (14),5
4,324.0,"{8, 9, 3}",323.3571428571429,"{9, 18, 3, 5}",324.0,"{8, 9, 3}",86.14741752181394,"{48, 41, 1, 7}",324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0019880715705765,1.0,0.9980158730158731,3.7609949238229676,1.0,0.26588709111670966,1.3534338474273682,0.007038116455078125,6.5,328,49,adult (14),5
5,324.0,"{8, 9, 3}",324.0,"{18, 3, 5, 8, 9}",324.0,"{8, 9, 3}",87.38569207619807,"{1, 7, 41, 48, 17}",324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.707700795199749,1.0,0.26970892616110514,1.1478550434112549,0.00805211067199707,6.5,328,49,adult (14),5
1,325.125,{5},292.17592324442654,{18},325.125,{5},81.93776107926381,{41},326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.112771361820971,0.9973159509202454,0.8962451633264618,3.967950743558701,0.9973159509202454,0.25134282539651476,0.34273600578308105,0.006685972213745117,7.0,328,49,adult (14),6
2,326.0,"{5, 46}",325.125,"{18, 5}",326.0,"{5, 46}",82.52203662499382,"{41, 7}",326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026912725874664,1.0,0.9973159509202454,3.950459941766184,1.0,0.2531350816717602,0.7047586441040039,0.007107973098754883,7.0,328,49,adult (14),6
3,326.0,"{5, 46}",325.125,"{18, 5, 14}",326.0,"{5, 46}",84.29974425072034,"{41, 1, 7}",326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026912725874664,1.0,0.9973159509202454,3.867152894680512,1.0,0.2585881725482219,0.7294747829437256,0.00458216667175293,7.0,328,49,adult (14),6
4,326.0,"{5, 46}",325.125,"{1, 18, 5, 14}",326.0,"{5, 46}",86.21847634135221,"{48, 41, 1, 7}",326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026912725874664,1.0,0.9973159509202454,3.7810921026870834,1.0,0.2644738538078289,0.8363919258117676,0.006322383880615234,7.0,328,49,adult (14),6
5,326.0,"{5, 46}",325.125,"{1, 18, 5, 25, 14}",326.0,"{5, 46}",87.89747990226306,"{1, 7, 41, 48, 17}",326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026912725874664,1.0,0.9973159509202454,3.7088662878900878,1.0,0.26962417147933454,0.7086629867553711,0.004991054534912109,7.0,328,49,adult (14),6
1,327.33333333333337,{5},312.16467088494545,{18},327.33333333333337,{5},82.74818461211741,{41},328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0485918614857561,0.9979674796747968,0.9517215575760533,3.9557766115076753,0.9979674796747968,0.2522810506466994,0.26520490646362305,0.005368947982788086,7.5,328,49,adult (14),7
2,328.0,"{11, 5}",327.33333333333337,"{18, 5}",328.0,"{11, 5}",83.76669010926794,"{41, 7}",328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0020366598778003,1.0,0.9979674796747968,3.915637583055345,1.0,0.25538625033313395,0.5406599044799805,0.004639863967895508,7.5,328,49,adult (14),7
3,328.0,"{11, 5}",327.33333333333337,"{18, 5, 14}",328.0,"{11, 5}",85.58054925331892,"{41, 1, 7}",328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0020366598778003,1.0,0.9979674796747968,3.8326465868911184,1.0,0.26091630869914306,0.8238000869750977,0.005908012390136719,7.5,328,49,adult (14),7
4,328.0,"{11, 5}",327.33333333333337,"{1, 18, 5, 14}",328.0,"{11, 5}",87.53777309186349,"{48, 41, 1, 7}",328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0020366598778003,1.0,0.9979674796747968,3.746953896757138,1.0,0.26688345454836426,0.8146898746490479,0.0067179203033447266,7.5,328,49,adult (14),7
5,328.0,"{11, 5}",327.33333333333337,"{1, 18, 5, 25, 14}",328.0,"{11, 5}",89.39713751139901,"{1, 7, 41, 48, 17}",328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0020366598778003,1.0,0.9979674796747968,3.6690212811140266,1.0,0.27255224851036286,0.9417409896850586,0.007019996643066406,7.5,328,49,adult (14),7
1,328.0,{5},322.7011045768909,{18},328.0,{5},82.44260347519877,{41},328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0164204440206572,1.0,0.9838448310271064,3.9785254974228508,1.0,0.25134940083902063,0.2622392177581787,0.004789113998413086,8.0,328,49,adult (14),8
