[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
1,224.0,{44},0,99.81080216190242,set(),{44},224.0,12
0,99.81080216190242,set(),2,104.28930616576527,"{45, 37}","{45, 37}",104.28930616576527,12
1,224.0,{44},1,102.01156573011333,{37},"{44, 37}",224.0,12
2,224.0,{44},0,99.81080216190242,set(),{44},224.0,12
0,99.81080216190242,set(),3,106.67345604652236,"{45, 37, 46}","{45, 37, 46}",106.67345604652236,12
1,224.0,{44},2,104.28930616576527,"{45, 37}","{37, 44, 45}",224.0,12
2,224.0,{44},1,102.01156573011333,{37},"{44, 37}",224.0,12
3,224.0,{44},0,99.81080216190242,set(),{44},224.0,12
0,99.81080216190242,set(),4,109.15591278204299,"{48, 45, 37, 46}","{48, 45, 37, 46}",109.15591278204299,12
1,224.0,{44},3,106.67345604652236,"{45, 37, 46}","{37, 44, 45, 46}",224.0,12
2,224.0,{44},2,104.28930616576527,"{45, 37}","{37, 44, 45}",224.0,12
3,224.0,{44},1,102.01156573011333,{37},"{44, 37}",224.0,12
4,224.0,{44},0,99.81080216190242,set(),{44},224.0,12
0,99.81080216190242,set(),5,111.75658948481471,"{3, 37, 45, 46, 48}","{48, 3, 37, 45, 46}",111.75658948481471,12
1,224.0,{44},4,109.15591278204299,"{48, 45, 37, 46}","{48, 37, 44, 45, 46}",224.0,12
2,224.0,{44},3,106.67345604652236,"{45, 37, 46}","{37, 44, 45, 46}",224.0,12
3,224.0,{44},2,104.28930616576527,"{45, 37}","{37, 44, 45}",224.0,12
4,224.0,{44},1,102.01156573011333,{37},"{44, 37}",224.0,12
5,224.0,{44},0,99.81080216190242,set(),{44},224.0,12
