[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
3,241.4329072887896,"{18, 3, 5}",3,81.72427232027918,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",242.56120962370957,1
4,267.9378427128427,"{9, 18, 3, 5}",2,79.65832985272363,"{1, 14}","{1, 18, 3, 5, 9, 14}",267.9469336219336,1
5,273.4,"{3, 5, 8, 9, 18}",1,77.25618409202018,{14},"{18, 3, 5, 8, 9, 14}",273.4,1
6,273.4,"{3, 5, 8, 9, 18, 31}",0,75.29576431903851,set(),"{18, 3, 5, 8, 9, 31}",273.4,1
0,77.2109162648666,set(),0,77.2109162648666,set(),set(),77.2109162648666,2
0,77.2109162648666,set(),2,81.08100690989743,"{1, 14}","{1, 14}",81.08100690989743,2
1,167.05577032453488,{18},1,79.17222555754114,{14},"{18, 14}",167.9640915353192,2
2,278.69291896613873,"{18, 5}",0,77.2109162648666,set(),"{18, 5}",278.69291896613873,2
0,77.2109162648666,set(),4,85.32038041736838,"{1, 23, 14, 25}","{1, 23, 14, 25}",85.32038041736838,2
1,167.05577032453488,{18},3,83.13900995361122,"{1, 14, 25}","{1, 18, 14, 25}",170.04292162459123,2
2,278.69291896613873,"{18, 5}",2,81.08100690989743,"{1, 14}","{1, 18, 5, 14}",278.8777661064426,2
3,281.66791896613876,"{18, 3, 5}",1,79.17222555754114,{14},"{18, 3, 5, 14}",281.66791896613876,2
4,295.79090909090905,"{9, 18, 3, 5}",0,77.2109162648666,set(),"{9, 18, 3, 5}",295.79090909090905,2
0,77.2109162648666,set(),6,89.65542310084321,"{1, 14, 15, 22, 23, 25}","{1, 22, 23, 25, 14, 15}",89.65542310084321,2
1,167.05577032453488,{18},5,87.82230047496962,"{1, 14, 22, 23, 25}","{1, 18, 22, 23, 25, 14}",172.20480810989153,2
2,278.69291896613873,"{18, 5}",4,85.32038041736838,"{1, 23, 14, 25}","{1, 18, 5, 23, 25, 14}",278.9301470588235,2
3,281.66791896613876,"{18, 3, 5}",3,83.13900995361122,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",281.84529857397507,2
4,295.79090909090905,"{9, 18, 3, 5}",2,81.08100690989743,"{1, 14}","{1, 18, 3, 5, 9, 14}",295.79999999999995,2
5,297.43333333333334,"{3, 5, 8, 9, 18}",1,79.17222555754114,{14},"{18, 3, 5, 8, 9, 14}",297.43333333333334,2
6,297.43333333333334,"{3, 5, 8, 9, 18, 31}",0,77.2109162648666,set(),"{18, 3, 5, 8, 9, 31}",297.43333333333334,2
0,78.02051644710669,set(),0,78.02051644710669,set(),set(),78.02051644710669,3
0,78.02051644710669,set(),2,81.93173885089956,"{1, 14}","{1, 14}",81.93173885089956,3
1,202.65726289753786,{18},1,79.87203481435942,{14},"{18, 14}",203.35854392805757,3
2,304.7923382173382,"{18, 5}",0,78.02051644710669,set(),"{18, 5}",304.7923382173382,3
0,78.02051644710669,set(),4,86.1184147118282,"{1, 23, 14, 25}","{1, 23, 14, 25}",86.1184147118282,3
1,202.65726289753786,{18},3,83.95421989379095,"{1, 14, 25}","{1, 18, 14, 25}",205.07514268404003,3
2,304.7923382173382,"{18, 5}",2,81.93173885089956,"{1, 14}","{1, 18, 5, 14}",305.0416666666667,3
3,307.00067155067154,"{18, 3, 5}",1,79.87203481435942,{14},"{18, 3, 5, 14}",307.00067155067154,3
4,310.8611111111111,"{9, 18, 3, 5}",0,78.02051644710669,set(),"{9, 18, 3, 5}",310.8611111111111,3
0,78.02051644710669,set(),6,90.52529380997207,"{1, 14, 15, 22, 23, 25}","{1, 22, 23, 25, 14, 15}",90.52529380997207,3
1,202.65726289753786,{18},5,88.52896612932223,"{1, 14, 22, 23, 25}","{1, 18, 22, 23, 25, 14}",206.9029463319122,3
2,304.7923382173382,"{18, 5}",4,86.1184147118282,"{1, 23, 14, 25}","{1, 18, 5, 23, 25, 14}",305.05555555555554,3
3,307.00067155067154,"{18, 3, 5}",3,83.95421989379095,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",307.2638888888889,3
4,310.8611111111111,"{9, 18, 3, 5}",2,81.93173885089956,"{1, 14}","{1, 18, 3, 5, 9, 14}",310.8611111111111,3
5,310.8611111111111,"{3, 5, 8, 9, 18}",1,79.87203481435942,{14},"{18, 3, 5, 8, 9, 14}",310.8611111111111,3
6,310.8611111111111,"{3, 5, 8, 9, 18, 31}",0,78.02051644710669,set(),"{18, 3, 5, 8, 9, 31}",310.8611111111111,3
0,79.04920389342386,set(),0,79.04920389342386,set(),set(),79.04920389342386,4
0,79.04920389342386,set(),2,82.6923338923389,"{1, 14}","{1, 14}",82.6923338923389,4
1,235.44777193879096,{18},1,80.83132969627898,{14},"{18, 14}",235.95812327466277,4
2,313.2714285714286,"{18, 5}",0,79.04920389342386,set(),"{18, 5}",313.2714285714286,4
0,79.04920389342386,set(),4,86.74509812582065,"{1, 23, 14, 25}","{1, 23, 14, 25}",86.74509812582065,4
1,235.44777193879096,{18},3,84.64859941725497,"{1, 14, 25}","{1, 18, 14, 25}",237.12799241016856,4
2,313.2714285714286,"{18, 5}",2,82.6923338923389,"{1, 14}","{1, 18, 5, 14}",313.3107142857143,4
3,315.72063492063495,"{18, 3, 5}",1,80.83132969627898,{14},"{18, 3, 5, 14}",315.72063492063495,4
4,318.3095238095238,"{9, 18, 3, 5}",0,79.04920389342386,set(),"{9, 18, 3, 5}",318.3095238095238,4
0,79.04920389342386,set(),6,91.14405613717754,"{1, 14, 15, 22, 23, 25}","{1, 22, 23, 25, 14, 15}",91.14405613717754,4
