K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,r,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
1,4,{0},{0: 1},11.0,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,4.0,206,9,0.006237030029296875,0.006244182586669922,0.006314992904663086,studentmath (30),0
1,3,{0},{0: 1},11.0,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,4.0,206,9,0.005854129791259766,0.006205081939697266,0.011595010757446289,studentmath (30),0
1,2,{0},{0: 1},11.0,{0},{0: 1},11.0,13.0,"[0, 1]",2,{0},{0: 1},11.0,13.0,"[0, 1]",2,4.0,206,9,0.008615970611572266,0.00590205192565918,0.008913278579711914,studentmath (30),0
1,1,{0},{0: 1},11.0,{0},{0: 1},11.0,12.0,[0],1,{0},{0: 1},11.0,12.0,[0],1,4.0,206,9,0.007380962371826172,0.0057032108306884766,0.008993864059448242,studentmath (30),0
1,0,{0},{0: 1},11.0,{0},{0: 1},11.0,11.0,[],0,{0},{0: 1},11.0,11.0,[],0,4.0,206,9,0.01158285140991211,0.0052950382232666016,0.006370067596435547,studentmath (30),0
2,4,{0},{0: 1},11.0,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,4.0,206,9,0.013933897018432617,0.017455101013183594,0.010641813278198242,studentmath (30),0
2,3,{0},{0: 1},11.0,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,4.0,206,9,0.016683101654052734,0.01529383659362793,0.009762048721313477,studentmath (30),0
2,2,{0},{0: 1},11.0,{0},{0: 1},11.0,13.0,"[0, 1]",2,{0},{0: 1},11.0,13.0,"[0, 1]",2,4.0,206,9,0.014146089553833008,0.011587858200073242,0.017443180084228516,studentmath (30),0
2,1,{0},{0: 1},11.0,{0},{0: 1},11.0,12.0,[0],1,{0},{0: 1},11.0,12.0,[0],1,4.0,206,9,0.010955095291137695,0.014986038208007812,0.014466047286987305,studentmath (30),0
2,0,{0},{0: 1},11.0,{0},{0: 1},11.0,11.0,[],0,{0},{0: 1},11.0,11.0,[],0,4.0,206,9,0.01581430435180664,0.011204719543457031,0.010847806930541992,studentmath (30),0
3,4,{0},{0: 1},11.0,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,4.0,206,9,0.010575294494628906,0.010373830795288086,0.01123499870300293,studentmath (30),0
3,3,{0},{0: 1},11.0,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,4.0,206,9,0.00998687744140625,0.0129241943359375,0.024574995040893555,studentmath (30),0
3,2,{0},{0: 1},11.0,{0},{0: 1},11.0,13.0,"[0, 1]",2,{0},{0: 1},11.0,13.0,"[0, 1]",2,4.0,206,9,0.013374090194702148,0.013108968734741211,0.015110969543457031,studentmath (30),0
3,1,{0},{0: 1},11.0,{0},{0: 1},11.0,12.0,[0],1,{0},{0: 1},11.0,12.0,[0],1,4.0,206,9,0.014953136444091797,0.01903986930847168,0.013645172119140625,studentmath (30),0
3,0,{0},{0: 1},11.0,{0},{0: 1},11.0,11.0,[],0,{0},{0: 1},11.0,11.0,[],0,4.0,206,9,0.012945890426635742,0.021008014678955078,0.010923147201538086,studentmath (30),0
4,4,{0},{0: 1},11.0,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,4.0,206,9,0.012059926986694336,0.010738849639892578,0.013715267181396484,studentmath (30),0
4,3,{0},{0: 1},11.0,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,4.0,206,9,0.023422956466674805,0.03215789794921875,0.03921794891357422,studentmath (30),0
4,2,{0},{0: 1},11.0,{0},{0: 1},11.0,13.0,"[0, 1]",2,{0},{0: 1},11.0,13.0,"[0, 1]",2,4.0,206,9,0.013427972793579102,0.022661209106445312,0.015070915222167969,studentmath (30),0
4,1,{0},{0: 1},11.0,{0},{0: 1},11.0,12.0,[0],1,{0},{0: 1},11.0,12.0,[0],1,4.0,206,9,0.022462129592895508,0.02126789093017578,0.014477014541625977,studentmath (30),0
4,0,{0},{0: 1},11.0,{0},{0: 1},11.0,11.0,[],0,{0},{0: 1},11.0,11.0,[],0,4.0,206,9,0.008632898330688477,0.010701179504394531,0.015820026397705078,studentmath (30),0
5,4,{0},{0: 1},11.0,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,{0},{0: 1},11.0,15.0,"[0, 1, 2, 3]",4,4.0,206,9,0.008968114852905273,0.009879112243652344,0.010755062103271484,studentmath (30),0
5,3,{0},{0: 1},11.0,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,{0},{0: 1},11.0,14.0,"[0, 1, 2]",3,4.0,206,9,0.010575294494628906,0.010301828384399414,0.011409997940063477,studentmath (30),0
5,2,{0},{0: 1},11.0,{0},{0: 1},11.0,13.0,"[0, 1]",2,{0},{0: 1},11.0,13.0,"[0, 1]",2,4.0,206,9,0.007987022399902344,0.008820056915283203,0.010154008865356445,studentmath (30),0
5,1,{0},{0: 1},11.0,{0},{0: 1},11.0,12.0,[0],1,{0},{0: 1},11.0,12.0,[0],1,4.0,206,9,0.010159015655517578,0.010277748107910156,0.01066899299621582,studentmath (30),0
5,0,{0},{0: 1},11.0,{0},{0: 1},11.0,11.0,[],0,{0},{0: 1},11.0,11.0,[],0,4.0,206,9,0.011018991470336914,0.00925302505493164,0.009952783584594727,studentmath (30),0
1,4,{38},{38: 1},18.0,{38},{38: 1},18.0,22.0,"[0, 1, 2, 3]",4,{38},{38: 1},18.0,22.0,"[0, 1, 2, 3]",4,4.5,206,16,0.010215282440185547,0.010455131530761719,0.009918212890625,studentmath (30),1
1,3,{38},{38: 1},18.0,{38},{38: 1},18.0,21.0,"[0, 1, 2]",3,{38},{38: 1},18.0,21.0,"[0, 1, 2]",3,4.5,206,16,0.00983572006225586,0.00986623764038086,0.01042485237121582,studentmath (30),1
1,2,{38},{38: 1},18.0,{38},{38: 1},18.0,20.0,"[0, 1]",2,{38},{38: 1},18.0,20.0,"[0, 1]",2,4.5,206,16,0.009126901626586914,0.011314153671264648,0.01373291015625,studentmath (30),1
1,1,{38},{38: 1},18.0,{38},{38: 1},18.0,19.0,[0],1,{38},{38: 1},18.0,19.0,[0],1,4.5,206,16,0.010570287704467773,0.013718605041503906,0.011853218078613281,studentmath (30),1
1,0,{38},{38: 1},18.0,{38},{38: 1},18.0,18.0,[],0,{38},{38: 1},18.0,18.0,[],0,4.5,206,16,0.008837223052978516,0.012018918991088867,0.012173652648925781,studentmath (30),1
2,4,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,4.5,206,16,0.017771005630493164,0.018895864486694336,0.017878055572509766,studentmath (30),1
2,3,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,4.5,206,16,0.01963210105895996,0.01886892318725586,0.017985105514526367,studentmath (30),1
2,2,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,4.5,206,16,0.026334762573242188,0.07870221138000488,0.018053770065307617,studentmath (30),1
2,1,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,4.5,206,16,0.01975083351135254,0.018542051315307617,0.017781972885131836,studentmath (30),1
2,0,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,4.5,206,16,0.01743006706237793,0.017549753189086914,0.020508289337158203,studentmath (30),1
3,4,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,4.5,206,16,0.03240609169006348,0.03463912010192871,0.05469799041748047,studentmath (30),1
3,3,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,4.5,206,16,0.0388031005859375,0.03132796287536621,0.029145002365112305,studentmath (30),1
3,2,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,4.5,206,16,0.027724027633666992,0.028805017471313477,0.031449079513549805,studentmath (30),1
3,1,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,4.5,206,16,0.04312705993652344,0.02819204330444336,0.055941104888916016,studentmath (30),1
3,0,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,4.5,206,16,0.038790225982666016,0.03097391128540039,0.039999961853027344,studentmath (30),1
4,4,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,4.5,206,16,0.02830815315246582,0.030496835708618164,0.043537139892578125,studentmath (30),1
4,3,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,4.5,206,16,0.026647090911865234,0.037027835845947266,0.03117203712463379,studentmath (30),1
4,2,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,4.5,206,16,0.027247190475463867,0.04044389724731445,0.027704954147338867,studentmath (30),1
4,1,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,4.5,206,16,0.03358101844787598,0.02602982521057129,0.030045032501220703,studentmath (30),1
4,0,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,4.5,206,16,0.02854299545288086,0.039298057556152344,0.031369924545288086,studentmath (30),1
5,4,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,"{0, 38}","{0: 1, 38: 1}",19.0,23.0,"[0, 1, 2, 3]",4,4.5,206,16,0.02731490135192871,0.04280710220336914,0.03774070739746094,studentmath (30),1
5,3,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,"{0, 38}","{0: 1, 38: 1}",19.0,22.0,"[0, 1, 2]",3,4.5,206,16,0.026452064514160156,0.03978586196899414,0.03370928764343262,studentmath (30),1
5,2,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,"{0, 38}","{0: 1, 38: 1}",19.0,21.0,"[0, 1]",2,4.5,206,16,0.023478984832763672,0.02427506446838379,0.03298306465148926,studentmath (30),1
5,1,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,"{0, 38}","{0: 1, 38: 1}",19.0,20.0,[0],1,4.5,206,16,0.030584096908569336,0.029539108276367188,0.03913593292236328,studentmath (30),1
5,0,"{0, 38}","{0: 1, 38: 1}",19.0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,"{0, 38}","{0: 1, 38: 1}",19.0,19.0,[],0,4.5,206,16,0.033255815505981445,0.02885603904724121,0.02698993682861328,studentmath (30),1
1,4,{38},{38: 1},38.43333333333333,{38},{38: 1},38.43333333333333,42.43333333333333,"[0, 1, 2, 3]",4,{38},{38: 1},38.43333333333333,42.43333333333333,"[0, 1, 2, 3]",4,5.0,206,24,0.017261028289794922,0.016934871673583984,0.015670061111450195,studentmath (30),2
1,3,{38},{38: 1},38.43333333333333,{38},{38: 1},38.43333333333333,41.43333333333333,"[0, 1, 2]",3,{38},{38: 1},38.43333333333333,41.43333333333333,"[0, 1, 2]",3,5.0,206,24,0.02043008804321289,0.01587986946105957,0.025959014892578125,studentmath (30),2
1,2,{38},{38: 1},38.43333333333333,{38},{38: 1},38.43333333333333,40.43333333333333,"[0, 1]",2,{38},{38: 1},38.43333333333333,40.43333333333333,"[0, 1]",2,5.0,206,24,0.014021873474121094,0.020779132843017578,0.025416135787963867,studentmath (30),2
1,1,{38},{38: 1},38.43333333333333,{38},{38: 1},38.43333333333333,39.43333333333333,[0],1,{38},{38: 1},38.43333333333333,39.43333333333333,[0],1,5.0,206,24,0.016714811325073242,0.012790918350219727,0.015627145767211914,studentmath (30),2
1,0,{38},{38: 1},38.43333333333333,{38},{38: 1},38.43333333333333,38.43333333333333,[],0,{38},{38: 1},38.43333333333333,38.43333333333333,[],0,5.0,206,24,0.014703035354614258,0.014928817749023438,0.0191650390625,studentmath (30),2
2,4,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,44.166666666666664,"[0, 1, 2, 3]",4,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,44.166666666666664,"[0, 1, 2, 3]",4,5.0,206,24,0.033529043197631836,0.05226778984069824,0.051460981369018555,studentmath (30),2
2,3,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,43.166666666666664,"[0, 1, 2]",3,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,43.166666666666664,"[0, 1, 2]",3,5.0,206,24,0.0438079833984375,0.04234790802001953,0.0402071475982666,studentmath (30),2
2,2,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,42.166666666666664,"[0, 1]",2,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,42.166666666666664,"[0, 1]",2,5.0,206,24,0.030215740203857422,0.03022313117980957,0.030135631561279297,studentmath (30),2
2,1,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,41.166666666666664,[0],1,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,41.166666666666664,[0],1,5.0,206,24,0.02933216094970703,0.04415583610534668,0.03915810585021973,studentmath (30),2
2,0,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,40.166666666666664,[],0,"{0, 38}","{0: 1, 38: 1}",40.166666666666664,40.166666666666664,[],0,5.0,206,24,0.03519701957702637,0.033212900161743164,0.03136014938354492,studentmath (30),2
3,4,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,45.166666666666664,"[0, 1, 2, 3]",4,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,45.166666666666664,"[0, 1, 2, 3]",4,5.0,206,24,0.04323697090148926,0.04495978355407715,0.043212175369262695,studentmath (30),2
3,3,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,44.166666666666664,"[0, 1, 2]",3,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,44.166666666666664,"[0, 1, 2]",3,5.0,206,24,0.04132819175720215,0.044873952865600586,0.045300960540771484,studentmath (30),2
3,2,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,43.166666666666664,"[0, 1]",2,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,43.166666666666664,"[0, 1]",2,5.0,206,24,0.03935074806213379,0.060561180114746094,0.05712008476257324,studentmath (30),2
3,1,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,42.166666666666664,[0],1,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,42.166666666666664,[0],1,5.0,206,24,0.04780387878417969,0.04894113540649414,0.048586130142211914,studentmath (30),2
3,0,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,41.166666666666664,[],0,"{0, 28, 38}","{0: 1, 28: 1, 38: 1}",41.166666666666664,41.166666666666664,[],0,5.0,206,24,0.0456387996673584,0.04527020454406738,0.05093884468078613,studentmath (30),2
4,4,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,45.666666666666664,"[0, 1, 2, 3]",4,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,45.666666666666664,"[0, 1, 2, 3]",4,5.0,206,24,0.06402587890625,0.05986213684082031,0.05321025848388672,studentmath (30),2
4,3,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,44.666666666666664,"[0, 1, 2]",3,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,44.666666666666664,"[0, 1, 2]",3,5.0,206,24,0.05659008026123047,0.06453394889831543,0.06621217727661133,studentmath (30),2
4,2,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,43.666666666666664,"[0, 1]",2,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,43.666666666666664,"[0, 1]",2,5.0,206,24,0.056668996810913086,0.0581820011138916,0.05769491195678711,studentmath (30),2
4,1,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,42.666666666666664,[0],1,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,42.666666666666664,[0],1,5.0,206,24,0.0552518367767334,0.05216503143310547,0.056977033615112305,studentmath (30),2
4,0,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,41.666666666666664,[],0,"{0, 10, 28, 38}","{0: 1, 10: -1, 28: 1, 38: 1}",41.666666666666664,41.666666666666664,[],0,5.0,206,24,0.054656028747558594,0.056079864501953125,0.05515623092651367,studentmath (30),2
5,4,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,46.0,"[0, 1, 2, 3]",4,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,46.0,"[0, 1, 2, 3]",4,5.0,206,24,0.06602001190185547,0.06366896629333496,0.06646418571472168,studentmath (30),2
5,3,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,45.0,"[0, 1, 2]",3,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,45.0,"[0, 1, 2]",3,5.0,206,24,0.06837010383605957,0.0671238899230957,0.06695413589477539,studentmath (30),2
5,2,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,44.0,"[0, 1]",2,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,44.0,"[0, 1]",2,5.0,206,24,0.06686902046203613,0.06878185272216797,0.06433606147766113,studentmath (30),2
5,1,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,43.0,[0],1,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,43.0,[0],1,5.0,206,24,0.06917595863342285,0.06562995910644531,0.06289410591125488,studentmath (30),2
5,0,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,42.0,[],0,"{0, 2, 38, 10, 28}","{0: 1, 2: 1, 38: 1, 10: -1, 28: 1}",42.0,42.0,[],0,5.0,206,24,0.06547713279724121,0.06535863876342773,0.06688117980957031,studentmath (30),2
1,4,{38},{38: 1},66.71666666666667,{38},{38: 1},66.71666666666667,70.71666666666667,"[0, 1, 2, 3]",4,{38},{38: 1},66.71666666666667,70.71666666666667,"[0, 1, 2, 3]",4,5.5,206,32,0.025588035583496094,0.02663111686706543,0.02535700798034668,studentmath (30),3
1,3,{38},{38: 1},66.71666666666667,{38},{38: 1},66.71666666666667,69.71666666666667,"[0, 1, 2]",3,{38},{38: 1},66.71666666666667,69.71666666666667,"[0, 1, 2]",3,5.5,206,32,0.028336763381958008,0.02610301971435547,0.026567935943603516,studentmath (30),3
1,2,{38},{38: 1},66.71666666666667,{38},{38: 1},66.71666666666667,68.71666666666667,"[0, 1]",2,{38},{38: 1},66.71666666666667,68.71666666666667,"[0, 1]",2,5.5,206,32,0.02396988868713379,0.02458810806274414,0.025825023651123047,studentmath (30),3
1,1,{38},{38: 1},66.71666666666667,{38},{38: 1},66.71666666666667,67.71666666666667,[0],1,{38},{38: 1},66.71666666666667,67.71666666666667,[0],1,5.5,206,32,0.024710893630981445,0.02367401123046875,0.025350093841552734,studentmath (30),3
1,0,{38},{38: 1},66.71666666666667,{38},{38: 1},66.71666666666667,66.71666666666667,[],0,{38},{38: 1},66.71666666666667,66.71666666666667,[],0,5.5,206,32,0.025348901748657227,0.025463104248046875,0.025874853134155273,studentmath (30),3
2,4,"{2, 38}","{2: 1, 38: 1}",69.0,"{2, 38}","{2: 1, 38: 1}",69.0,73.0,"[0, 1, 2, 3]",4,"{2, 38}","{2: 1, 38: 1}",69.0,73.0,"[0, 1, 2, 3]",4,5.5,206,32,0.04544997215270996,0.050434112548828125,0.05201292037963867,studentmath (30),3
2,3,"{2, 38}","{2: 1, 38: 1}",69.0,"{2, 38}","{2: 1, 38: 1}",69.0,72.0,"[0, 1, 2]",3,"{2, 38}","{2: 1, 38: 1}",69.0,72.0,"[0, 1, 2]",3,5.5,206,32,0.04922008514404297,0.05392289161682129,0.061724185943603516,studentmath (30),3
2,2,"{2, 38}","{2: 1, 38: 1}",69.0,"{2, 38}","{2: 1, 38: 1}",69.0,71.0,"[0, 1]",2,"{2, 38}","{2: 1, 38: 1}",69.0,71.0,"[0, 1]",2,5.5,206,32,0.05717015266418457,0.051589012145996094,0.049894094467163086,studentmath (30),3
2,1,"{2, 38}","{2: 1, 38: 1}",69.0,"{2, 38}","{2: 1, 38: 1}",69.0,70.0,[0],1,"{2, 38}","{2: 1, 38: 1}",69.0,70.0,[0],1,5.5,206,32,0.06049323081970215,0.06700491905212402,0.06540298461914062,studentmath (30),3
2,0,"{2, 38}","{2: 1, 38: 1}",69.0,"{2, 38}","{2: 1, 38: 1}",69.0,69.0,[],0,"{2, 38}","{2: 1, 38: 1}",69.0,69.0,[],0,5.5,206,32,0.04996824264526367,0.052201032638549805,0.050581932067871094,studentmath (30),3
3,4,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,74.83333333333333,"[0, 1, 2, 3]",4,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,74.83333333333333,"[0, 1, 2, 3]",4,5.5,206,32,0.06822705268859863,0.06894683837890625,0.06963729858398438,studentmath (30),3
3,3,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,73.83333333333333,"[0, 1, 2]",3,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,73.83333333333333,"[0, 1, 2]",3,5.5,206,32,0.06723976135253906,0.07043218612670898,0.07321000099182129,studentmath (30),3
3,2,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,72.83333333333333,"[0, 1]",2,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,72.83333333333333,"[0, 1]",2,5.5,206,32,0.07631158828735352,0.07626795768737793,0.07391691207885742,studentmath (30),3
3,1,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,71.83333333333333,[0],1,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,71.83333333333333,[0],1,5.5,206,32,0.07235407829284668,0.07380294799804688,0.06810116767883301,studentmath (30),3
3,0,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,70.83333333333333,[],0,"{2, 38, 39}","{2: 1, 38: 1, 39: 1}",70.83333333333333,70.83333333333333,[],0,5.5,206,32,0.0815732479095459,0.10640692710876465,0.10044479370117188,studentmath (30),3
