K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,r,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
5,0,"{8, 9, 3}","{8: 1, 9: 1, 3: 1}",324.0,"{8, 9, 3}","{8: 1, 9: 1, 3: 1}",324.0,324.0,[],0,"{8, 9, 3}","{8: 1, 9: 1, 3: 1}",324.0,324.0,[],0,6.5,328,49,1.4642372131347656,1.4412527084350586,1.389902114868164,adult (14),5
1,4,{5},{5: 1},325.125,{5},{5: 1},325.125,328.0,"[172, 173, 311]",3,{5},{5: 1},324.0,328.0,"[172, 173, 311, 115]",4,7.0,328,49,0.3600280284881592,0.40300798416137695,0.37847304344177246,adult (14),6
1,3,{5},{5: 1},325.125,{5},{5: 1},325.125,328.0,"[172, 173, 311]",3,{5},{5: 1},325.0,328.0,"[172, 173, 311]",3,7.0,328,49,0.3537471294403076,0.3642868995666504,0.359450101852417,adult (14),6
1,2,{5},{5: 1},325.125,{5},{5: 1},325.125,327.125,"[172, 173]",2,{5},{5: 1},325.125,327.125,"[172, 173]",2,7.0,328,49,0.2672007083892822,0.31728625297546387,0.3368511199951172,adult (14),6
1,1,{5},{5: 1},325.125,{5},{5: 1},325.125,326.125,[172],1,{5},{5: 1},325.125,326.125,[172],1,7.0,328,49,0.30921387672424316,0.31154394149780273,0.3075850009918213,adult (14),6
1,0,{5},{5: 1},325.125,{5},{5: 1},325.125,325.125,[],0,{5},{5: 1},325.125,325.125,[],0,7.0,328,49,0.293424129486084,0.35550904273986816,0.3221619129180908,adult (14),6
2,4,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},324.0,328.0,"[172, 173, 311, 115]",4,7.0,328,49,0.5634510517120361,0.6118142604827881,0.6098637580871582,adult (14),6
2,3,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},325.0,328.0,"[172, 173, 311]",3,7.0,328,49,0.652350902557373,0.6698367595672607,0.7080650329589844,adult (14),6
2,2,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,7.0,328,49,0.691519021987915,0.6962838172912598,0.6131401062011719,adult (14),6
2,1,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,7.0,328,49,0.6341989040374756,0.6197230815887451,0.6261129379272461,adult (14),6
2,0,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,7.0,328,49,0.5800070762634277,0.6033670902252197,0.5780689716339111,adult (14),6
3,4,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},324.0,328.0,"[172, 173, 311, 115]",4,7.0,328,49,0.8341681957244873,0.7919669151306152,0.5183308124542236,adult (14),6
3,3,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},325.0,328.0,"[172, 173, 311]",3,7.0,328,49,0.7485010623931885,0.7857708930969238,0.56561279296875,adult (14),6
3,2,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,7.0,328,49,0.7568178176879883,0.7512130737304688,0.7926957607269287,adult (14),6
3,1,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,7.0,328,49,0.7539288997650146,0.8540380001068115,0.9224338531494141,adult (14),6
3,0,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,7.0,328,49,1.029296875,0.8650190830230713,0.7641680240631104,adult (14),6
4,4,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},324.0,328.0,"[172, 173, 311, 115]",4,7.0,328,49,0.8148291110992432,0.870715856552124,0.5572988986968994,adult (14),6
4,3,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},325.0,328.0,"[172, 173, 311]",3,7.0,328,49,0.8496789932250977,1.114320993423462,0.6643702983856201,adult (14),6
4,2,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,7.0,328,49,0.7613120079040527,0.8228051662445068,0.832697868347168,adult (14),6
4,1,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,7.0,328,49,0.8487100601196289,0.85365891456604,0.8940689563751221,adult (14),6
4,0,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,7.0,328,49,0.9340951442718506,0.8314151763916016,0.8311679363250732,adult (14),6
5,4,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},324.0,328.0,"[172, 173, 311, 115]",4,7.0,328,49,0.9856789112091064,1.109018087387085,0.6344888210296631,adult (14),6
5,3,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,{5},{5: 1},325.0,328.0,"[172, 173, 311]",3,7.0,328,49,0.8993029594421387,0.9278481006622314,0.6272280216217041,adult (14),6
5,2,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,"{5, 46}","{5: 1, 46: 1}",326.0,328.0,"[172, 173]",2,7.0,328,49,1.021073341369629,0.9039678573608398,0.9483199119567871,adult (14),6
5,1,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,"{5, 46}","{5: 1, 46: 1}",326.0,327.0,[172],1,7.0,328,49,0.8956239223480225,0.9698209762573242,0.943450927734375,adult (14),6
5,0,"{5, 46}","{5: 1, 46: 1}",326.0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,"{5, 46}","{5: 1, 46: 1}",326.0,326.0,[],0,7.0,328,49,1.034696102142334,0.9581849575042725,0.9180948734283447,adult (14),6
1,4,{5},{5: 1},327.33333333333337,{5},{5: 1},327.33333333333337,328.00000000000006,[172],1,{11},{11: 1},324.0,328.0,"[193, 115, 127, 185]",4,7.5,328,49,0.3285644054412842,0.39083099365234375,0.3799290657043457,adult (14),7
1,3,{5},{5: 1},327.33333333333337,{5},{5: 1},327.33333333333337,328.00000000000006,[172],1,{5},{5: 1},324.33333333333337,327.33333333333337,"[193, 115, 127]",3,7.5,328,49,0.34976673126220703,0.41563916206359863,0.41229987144470215,adult (14),7
1,2,{5},{5: 1},327.33333333333337,{5},{5: 1},327.33333333333337,328.00000000000006,[172],1,{5},{5: 1},325.33333333333337,327.33333333333337,"[193, 115]",2,7.5,328,49,0.41118526458740234,0.4305107593536377,0.4510331153869629,adult (14),7
1,1,{5},{5: 1},327.33333333333337,{5},{5: 1},327.33333333333337,328.00000000000006,[172],1,{5},{5: 1},326.33333333333337,327.33333333333337,[193],1,7.5,328,49,0.4222719669342041,0.46663498878479004,0.44479990005493164,adult (14),7
1,0,{5},{5: 1},327.33333333333337,{5},{5: 1},327.33333333333337,327.33333333333337,[],0,{5},{5: 1},327.33333333333337,327.33333333333337,[],0,7.5,328,49,0.39946818351745605,0.4270780086517334,0.4366729259490967,adult (14),7
2,4,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,{11},{11: 1},324.0,328.0,"[193, 115, 127, 185]",4,7.5,328,49,0.73225998878479,0.815673828125,0.7682340145111084,adult (14),7
2,3,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",325.0,328.0,"[193, 115, 127]",3,7.5,328,49,0.8154442310333252,0.7910022735595703,0.7794990539550781,adult (14),7
2,2,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",326.0,328.0,"[193, 115]",2,7.5,328,49,0.8325130939483643,0.8080430030822754,0.7731311321258545,adult (14),7
2,1,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",327.0,328.0,[193],1,7.5,328,49,0.7991271018981934,0.9425098896026611,0.9647731781005859,adult (14),7
2,0,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,7.5,328,49,0.8799281120300293,0.884178876876831,1.0063080787658691,adult (14),7
3,4,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,{11},{11: 1},324.0,328.0,"[193, 115, 127, 185]",4,7.5,328,49,1.6531267166137695,1.728125810623169,1.0539391040802002,adult (14),7
3,3,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",325.0,328.0,"[193, 115, 127]",3,7.5,328,49,1.523392677307129,1.5146989822387695,1.3863780498504639,adult (14),7
3,2,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",326.0,328.0,"[193, 115]",2,7.5,328,49,1.201004981994629,1.060657024383545,1.15568208694458,adult (14),7
3,1,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",327.0,328.0,[193],1,7.5,328,49,0.9285778999328613,0.8897192478179932,0.8415710926055908,adult (14),7
3,0,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,7.5,328,49,1.0045580863952637,1.047590732574463,0.9490387439727783,adult (14),7
4,4,"{11, 5}","{11: 1, 5: 1}",328.0,"{11, 5}","{11: 1, 5: 1}",328.0,328.0,[],0,{11},{11: 1},324.0,328.0,"[193, 115, 127, 185]",4,7.5,328,49,0.9149796962738037,0.8776981830596924,0.5921049118041992,adult (14),7
