K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,r,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
3,2,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,220.04285714285714,"[55, 131]",2,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,220.04285714285714,"[55, 131]",2,8.5,224,50,0.9668352603912354,0.974642276763916,1.018338680267334,studentportuguese (30),9
3,1,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,219.04285714285714,[55],1,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,219.04285714285714,[55],1,8.5,224,50,1.0474920272827148,1.0959210395812988,1.2328081130981445,studentportuguese (30),9
3,0,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,218.04285714285714,[],0,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,218.04285714285714,[],0,8.5,224,50,0.9834880828857422,1.0238358974456787,0.9874517917633057,studentportuguese (30),9
4,4,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,223.14285714285714,"[55, 131, 140, 208]",4,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,223.14285714285714,"[55, 131, 140, 208]",4,8.5,224,50,1.6296980381011963,1.4273128509521484,1.7294580936431885,studentportuguese (30),9
4,3,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,222.14285714285714,"[55, 131, 140]",3,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,222.14285714285714,"[55, 131, 140]",3,8.5,224,50,1.777575969696045,1.6020610332489014,1.3935391902923584,studentportuguese (30),9
4,2,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,221.14285714285714,"[55, 131]",2,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,221.14285714285714,"[55, 131]",2,8.5,224,50,1.3314838409423828,1.4544219970703125,1.503338098526001,studentportuguese (30),9
4,1,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,220.14285714285714,[55],1,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,220.14285714285714,[55],1,8.5,224,50,1.613131046295166,1.9129939079284668,2.097043991088867,studentportuguese (30),9
4,0,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,219.14285714285714,[],0,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,219.14285714285714,[],0,8.5,224,50,1.799901008605957,1.5413341522216797,1.6151669025421143,studentportuguese (30),9
5,4,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,224.0,"[55, 131, 140, 208]",4,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,224.0,"[55, 131, 140, 208]",4,8.5,224,50,1.8968238830566406,1.8200061321258545,2.166764974594116,studentportuguese (30),9
5,3,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,223.0,"[55, 131, 140]",3,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,223.0,"[55, 131, 140]",3,8.5,224,50,1.7774631977081299,1.7662231922149658,1.654315710067749,studentportuguese (30),9
5,2,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,222.0,"[55, 131]",2,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,222.0,"[55, 131]",2,8.5,224,50,1.5528061389923096,1.6194932460784912,1.520949125289917,studentportuguese (30),9
5,1,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,221.0,[55],1,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,221.0,[55],1,8.5,224,50,1.4205219745635986,1.3585758209228516,1.2758729457855225,studentportuguese (30),9
5,0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,220.0,[],0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,220.0,[],0,8.5,224,50,1.3121731281280518,1.2572999000549316,1.2331719398498535,studentportuguese (30),9
1,4,{44},{44: 1},220.10950854700855,{44},{44: 1},220.10950854700855,223.33173076923077,"[131, 208, 140, 79]",4,{44},{44: 1},218.83173076923077,222.83173076923077,"[131, 208, 140, 169]",4,9.0,224,50,0.2856259346008301,0.2895212173461914,0.2805061340332031,studentportuguese (30),10
1,3,{44},{44: 1},220.10950854700855,{44},{44: 1},220.10950854700855,222.83173076923077,"[131, 208, 140]",3,{44},{44: 1},219.83173076923077,222.83173076923077,"[131, 208, 140]",3,9.0,224,50,0.2852158546447754,0.28130102157592773,0.2751021385192871,studentportuguese (30),10
1,2,{44},{44: 1},220.10950854700855,{44},{44: 1},220.10950854700855,222.10950854700855,"[131, 208]",2,{44},{44: 1},220.10950854700855,222.10950854700855,"[131, 208]",2,9.0,224,50,0.26529598236083984,0.2737767696380615,0.28672003746032715,studentportuguese (30),10
1,1,{44},{44: 1},220.10950854700855,{44},{44: 1},220.10950854700855,221.10950854700855,[131],1,{44},{44: 1},220.10950854700855,221.10950854700855,[131],1,9.0,224,50,0.2767479419708252,0.28627610206604004,0.3205709457397461,studentportuguese (30),10
1,0,{44},{44: 1},220.10950854700855,{44},{44: 1},220.10950854700855,220.10950854700855,[],0,{44},{44: 1},220.10950854700855,220.10950854700855,[],0,9.0,224,50,0.30232691764831543,0.29471325874328613,0.30465102195739746,studentportuguese (30),10
2,4,"{42, 44}","{42: 1, 44: 1}",221.5,"{42, 44}","{42: 1, 44: 1}",221.5,224.0,"[131, 208, 79]",3,"{18, 44}","{18: 1, 44: 1}",220.0,224.0,"[131, 208, 140, 169]",4,9.0,224,50,0.5206630229949951,0.5210387706756592,0.5349891185760498,studentportuguese (30),10
2,3,"{42, 44}","{42: 1, 44: 1}",221.5,"{42, 44}","{42: 1, 44: 1}",221.5,224.0,"[131, 208, 79]",3,"{18, 44}","{18: 1, 44: 1}",221.0,224.0,"[131, 208, 140]",3,9.0,224,50,0.5539839267730713,0.5989282131195068,0.6125640869140625,studentportuguese (30),10
2,2,"{42, 44}","{42: 1, 44: 1}",221.5,"{42, 44}","{42: 1, 44: 1}",221.5,223.5,"[131, 208]",2,"{42, 44}","{42: 1, 44: 1}",221.5,223.5,"[131, 208]",2,9.0,224,50,0.5422987937927246,0.5871648788452148,0.5452871322631836,studentportuguese (30),10
2,1,"{42, 44}","{42: 1, 44: 1}",221.5,"{42, 44}","{42: 1, 44: 1}",221.5,222.5,[131],1,"{42, 44}","{42: 1, 44: 1}",221.5,222.5,[131],1,9.0,224,50,0.5994811058044434,0.6481719017028809,0.5883228778839111,studentportuguese (30),10
2,0,"{42, 44}","{42: 1, 44: 1}",221.5,"{42, 44}","{42: 1, 44: 1}",221.5,221.5,[],0,"{42, 44}","{42: 1, 44: 1}",221.5,221.5,[],0,9.0,224,50,0.5531430244445801,0.6011600494384766,0.5107388496398926,studentportuguese (30),10
3,4,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{18, 44}","{18: 1, 44: 1}",220.0,224.0,"[131, 208, 140, 169]",4,9.0,224,50,0.7993171215057373,0.8247396945953369,0.8650650978088379,studentportuguese (30),10
3,3,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{18, 44}","{18: 1, 44: 1}",221.0,224.0,"[131, 208, 140]",3,9.0,224,50,0.8313257694244385,0.8557040691375732,0.9872708320617676,studentportuguese (30),10
3,2,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,9.0,224,50,0.9141290187835693,0.7753829956054688,0.8372962474822998,studentportuguese (30),10
3,1,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,223.0,[131],1,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,223.0,[131],1,9.0,224,50,0.7882518768310547,0.8487749099731445,0.8037292957305908,studentportuguese (30),10
3,0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,222.0,[],0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,222.0,[],0,9.0,224,50,0.7775039672851562,0.7655608654022217,0.7647039890289307,studentportuguese (30),10
4,4,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{18, 44}","{18: 1, 44: 1}",220.0,224.0,"[131, 208, 140, 169]",4,9.0,224,50,1.0059168338775635,1.0918102264404297,0.8165297508239746,studentportuguese (30),10
4,3,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{18, 44}","{18: 1, 44: 1}",221.0,224.0,"[131, 208, 140]",3,9.0,224,50,1.165173053741455,1.083069086074829,0.7956950664520264,studentportuguese (30),10
4,2,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,9.0,224,50,1.0731821060180664,1.0543186664581299,0.9829621315002441,studentportuguese (30),10
4,1,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,223.0,[131],1,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,223.0,[131],1,9.0,224,50,1.0167958736419678,0.9965918064117432,1.0134992599487305,studentportuguese (30),10
4,0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,222.0,[],0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,222.0,[],0,9.0,224,50,0.9802579879760742,1.018998146057129,1.0419859886169434,studentportuguese (30),10
5,4,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{18, 44}","{18: 1, 44: 1}",220.0,224.0,"[131, 208, 140, 169]",4,9.0,224,50,0.9984440803527832,1.1086320877075195,0.7952699661254883,studentportuguese (30),10
5,3,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{18, 44}","{18: 1, 44: 1}",221.0,224.0,"[131, 208, 140]",3,9.0,224,50,1.052342176437378,1.1070148944854736,0.8534970283508301,studentportuguese (30),10
5,2,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,224.0,"[131, 208]",2,9.0,224,50,1.1178669929504395,1.1053061485290527,1.239670753479004,studentportuguese (30),10
5,1,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,223.0,[131],1,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,223.0,[131],1,9.0,224,50,1.3274650573730469,1.538804054260254,1.3795669078826904,studentportuguese (30),10
5,0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,222.0,[],0,"{42, 44, 14}","{42: 1, 44: 1, 14: 1}",222.0,222.0,[],0,9.0,224,50,1.2755489349365234,1.2555310726165771,1.293686866760254,studentportuguese (30),10
1,4,{44},{44: 1},222.76724137931035,{44},{44: 1},222.76724137931035,224.0,"[208, 77]",2,{47},{47: 1},219.57142857142856,223.57142857142856,"[208, 131, 182, 176]",4,9.5,224,50,0.4104290008544922,0.40405702590942383,0.35936427116394043,studentportuguese (30),11
1,3,{44},{44: 1},222.76724137931035,{44},{44: 1},222.76724137931035,224.0,"[208, 77]",2,{47},{47: 1},220.57142857142856,223.57142857142856,"[208, 131, 182]",3,9.5,224,50,0.3786020278930664,0.3611598014831543,0.3728020191192627,studentportuguese (30),11
1,2,{44},{44: 1},222.76724137931035,{44},{44: 1},222.76724137931035,224.0,"[208, 77]",2,{47},{47: 1},221.57142857142856,223.57142857142856,"[208, 131]",2,9.5,224,50,0.3796672821044922,0.3878319263458252,0.3992650508880615,studentportuguese (30),11
1,1,{44},{44: 1},222.76724137931035,{44},{44: 1},222.76724137931035,223.51724137931035,[208],1,{44},{44: 1},222.51724137931035,223.51724137931035,[208],1,9.5,224,50,0.3614358901977539,0.37996602058410645,0.3787729740142822,studentportuguese (30),11
1,0,{44},{44: 1},222.76724137931035,{44},{44: 1},222.76724137931035,222.76724137931035,[],0,{44},{44: 1},222.76724137931035,222.76724137931035,[],0,9.5,224,50,0.369920015335083,0.3827798366546631,0.38008904457092285,studentportuguese (30),11
2,4,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,224.0,[77],1,"{6, 47}","{6: 1, 47: 1}",220.0,224.0,"[208, 131, 182, 176]",4,9.5,224,50,0.763901948928833,0.7419750690460205,0.7224729061126709,studentportuguese (30),11
2,3,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,224.0,[77],1,"{6, 47}","{6: 1, 47: 1}",221.0,224.0,"[208, 131, 182]",3,9.5,224,50,0.7461731433868408,0.7772960662841797,0.7646219730377197,studentportuguese (30),11
2,2,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,224.0,[77],1,"{6, 47}","{6: 1, 47: 1}",222.0,224.0,"[208, 131]",2,9.5,224,50,0.82291579246521,0.8052992820739746,0.847639799118042,studentportuguese (30),11
2,1,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,224.0,[77],1,"{0, 44}","{0: 1, 44: 1}",223.0,224.0,[208],1,9.5,224,50,0.8618078231811523,0.8170409202575684,0.8057219982147217,studentportuguese (30),11
2,0,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,223.51724137931035,[],0,"{44, 13}","{44: 1, 13: 1}",223.51724137931035,223.51724137931035,[],0,9.5,224,50,0.8383579254150391,0.8678581714630127,0.8504738807678223,studentportuguese (30),11
3,4,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",220.0,224.0,"[208, 131, 182, 176]",4,9.5,224,50,1.2779090404510498,1.2009198665618896,1.1499650478363037,studentportuguese (30),11
3,3,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",221.0,224.0,"[208, 131, 182]",3,9.5,224,50,1.1320562362670898,1.0731399059295654,1.0852491855621338,studentportuguese (30),11
3,2,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",222.0,224.0,"[208, 131]",2,9.5,224,50,1.0037899017333984,0.9753341674804688,0.966127872467041,studentportuguese (30),11
3,1,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{0, 44}","{0: 1, 44: 1}",223.0,224.0,[208],1,9.5,224,50,1.0001590251922607,1.0087759494781494,1.045078992843628,studentportuguese (30),11
3,0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,9.5,224,50,1.0119171142578125,1.0070888996124268,1.0368731021881104,studentportuguese (30),11
4,4,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",220.0,224.0,"[208, 131, 182, 176]",4,9.5,224,50,1.3674509525299072,1.1780037879943848,0.8263349533081055,studentportuguese (30),11
4,3,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",221.0,224.0,"[208, 131, 182]",3,9.5,224,50,1.1061241626739502,1.1107661724090576,0.8439919948577881,studentportuguese (30),11
4,2,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",222.0,224.0,"[208, 131]",2,9.5,224,50,1.2058708667755127,1.4493670463562012,0.9892632961273193,studentportuguese (30),11
4,1,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{0, 44}","{0: 1, 44: 1}",223.0,224.0,[208],1,9.5,224,50,1.2331411838531494,1.2198591232299805,0.9574301242828369,studentportuguese (30),11
4,0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,9.5,224,50,1.23478102684021,1.1061639785766602,1.0548908710479736,studentportuguese (30),11
5,4,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",220.0,224.0,"[208, 131, 182, 176]",4,9.5,224,50,1.0171480178833008,1.0179710388183594,0.8086800575256348,studentportuguese (30),11
5,3,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",221.0,224.0,"[208, 131, 182]",3,9.5,224,50,0.9997599124908447,0.9879250526428223,0.756295919418335,studentportuguese (30),11
5,2,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{6, 47}","{6: 1, 47: 1}",222.0,224.0,"[208, 131]",2,9.5,224,50,1.03932785987854,1.0713608264923096,0.852471113204956,studentportuguese (30),11
5,1,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{0, 44}","{0: 1, 44: 1}",223.0,224.0,[208],1,9.5,224,50,1.076843023300171,1.151125192642212,0.9844648838043213,studentportuguese (30),11
5,0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,"{0, 44, 13}","{0: 1, 44: 1, 13: 1}",224.0,224.0,[],0,9.5,224,50,1.284228801727295,1.2470269203186035,1.1597559452056885,studentportuguese (30),11
1,4,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},220.0,224.0,"[208, 131, 67, 86]",4,10.0,224,50,0.3120877742767334,0.30520200729370117,0.314821720123291,studentportuguese (30),12
1,3,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},221.0,224.0,"[208, 131, 67]",3,10.0,224,50,0.310819149017334,0.3034958839416504,0.2986268997192383,studentportuguese (30),12
1,2,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},222.0,224.0,"[208, 131]",2,10.0,224,50,0.31478118896484375,0.32774925231933594,0.3465418815612793,studentportuguese (30),12
1,1,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},223.0,224.0,[208],1,10.0,224,50,0.2917819023132324,0.31329989433288574,0.3160221576690674,studentportuguese (30),12
1,0,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{44},{44: 1},224.0,224.0,[],0,10.0,224,50,0.2955608367919922,0.31759095191955566,0.3042631149291992,studentportuguese (30),12
2,4,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},220.0,224.0,"[208, 131, 67, 86]",4,10.0,224,50,0.5998530387878418,0.6147041320800781,0.5825169086456299,studentportuguese (30),12
2,3,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},221.0,224.0,"[208, 131, 67]",3,10.0,224,50,0.5949251651763916,0.5966451168060303,0.5941810607910156,studentportuguese (30),12
2,2,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},222.0,224.0,"[208, 131]",2,10.0,224,50,0.6326918601989746,0.6292181015014648,0.6504590511322021,studentportuguese (30),12
2,1,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},223.0,224.0,[208],1,10.0,224,50,0.6423969268798828,0.6629118919372559,0.6227889060974121,studentportuguese (30),12
2,0,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{44},{44: 1},224.0,224.0,[],0,10.0,224,50,0.6771528720855713,0.7515819072723389,0.7170538902282715,studentportuguese (30),12
3,4,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},220.0,224.0,"[208, 131, 67, 86]",4,10.0,224,50,0.7304708957672119,0.8178019523620605,0.8344480991363525,studentportuguese (30),12
3,3,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},221.0,224.0,"[208, 131, 67]",3,10.0,224,50,0.7111241817474365,0.8238239288330078,0.7228238582611084,studentportuguese (30),12
3,2,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},222.0,224.0,"[208, 131]",2,10.0,224,50,0.6983931064605713,0.6984620094299316,0.6505930423736572,studentportuguese (30),12
3,1,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},223.0,224.0,[208],1,10.0,224,50,0.7924017906188965,0.6938121318817139,0.6891331672668457,studentportuguese (30),12
3,0,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{44},{44: 1},224.0,224.0,[],0,10.0,224,50,0.6868312358856201,0.8615829944610596,0.6663048267364502,studentportuguese (30),12
4,4,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},220.0,224.0,"[208, 131, 67, 86]",4,10.0,224,50,0.6648590564727783,0.6800980567932129,0.6995267868041992,studentportuguese (30),12
4,3,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},221.0,224.0,"[208, 131, 67]",3,10.0,224,50,0.7096257209777832,0.6540789604187012,0.649848222732544,studentportuguese (30),12
4,2,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},222.0,224.0,"[208, 131]",2,10.0,224,50,0.6746387481689453,0.7023651599884033,0.7006659507751465,studentportuguese (30),12
4,1,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},223.0,224.0,[208],1,10.0,224,50,0.6402020454406738,0.6730098724365234,0.6787130832672119,studentportuguese (30),12
4,0,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{44},{44: 1},224.0,224.0,[],0,10.0,224,50,0.6838889122009277,0.7267820835113525,0.702146053314209,studentportuguese (30),12
5,4,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},220.0,224.0,"[208, 131, 67, 86]",4,10.0,224,50,0.6779439449310303,0.7159709930419922,0.6327166557312012,studentportuguese (30),12
5,3,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},221.0,224.0,"[208, 131, 67]",3,10.0,224,50,0.6699721813201904,0.6426219940185547,0.639808177947998,studentportuguese (30),12
5,2,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},222.0,224.0,"[208, 131]",2,10.0,224,50,0.6365911960601807,0.6708478927612305,0.6678569316864014,studentportuguese (30),12
5,1,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{12},{12: 1},223.0,224.0,[208],1,10.0,224,50,0.6779961585998535,0.6818060874938965,0.7259519100189209,studentportuguese (30),12
5,0,{44},{44: 1},224.0,{44},{44: 1},224.0,224.0,[],0,{44},{44: 1},224.0,224.0,[],0,10.0,224,50,0.723315954208374,0.6846678256988525,0.7508749961853027,studentportuguese (30),12
