K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,r,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
5,1,{0},{0: 1},107.0,{0},{0: 1},107.0,108.0,[4],1,{0},{0: 1},107.0,108.0,[4],1,7.5,112,50,0.6049447059631348,0.6195430755615234,0.4634227752685547,productivity (11),7
5,0,{0},{0: 1},107.0,{0},{0: 1},107.0,107.0,[],0,{0},{0: 1},107.0,107.0,[],0,7.5,112,50,0.5051581859588623,0.48738694190979004,0.5028941631317139,productivity (11),7
1,4,{0},{0: 1},107.0,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,8.0,112,50,0.2127361297607422,0.22633695602416992,0.23722100257873535,productivity (11),8
1,3,{0},{0: 1},107.0,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,8.0,112,50,0.20685315132141113,0.2565028667449951,0.27941203117370605,productivity (11),8
1,2,{0},{0: 1},107.0,{0},{0: 1},107.0,109.0,"[4, 73]",2,{0},{0: 1},107.0,109.0,"[4, 73]",2,8.0,112,50,0.1960163116455078,0.27103590965270996,0.2695181369781494,productivity (11),8
1,1,{0},{0: 1},107.0,{0},{0: 1},107.0,108.0,[4],1,{0},{0: 1},107.0,108.0,[4],1,8.0,112,50,0.28003811836242676,0.24549198150634766,0.23352599143981934,productivity (11),8
1,0,{0},{0: 1},107.0,{0},{0: 1},107.0,107.0,[],0,{0},{0: 1},107.0,107.0,[],0,8.0,112,50,0.2317671775817871,0.2765078544616699,0.23381495475769043,productivity (11),8
2,4,{0},{0: 1},107.0,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,8.0,112,50,0.4538140296936035,0.4313826560974121,0.4900999069213867,productivity (11),8
2,3,{0},{0: 1},107.0,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,8.0,112,50,0.44803404808044434,0.4561340808868408,0.499190092086792,productivity (11),8
2,2,{0},{0: 1},107.0,{0},{0: 1},107.0,109.0,"[4, 73]",2,{0},{0: 1},107.0,109.0,"[4, 73]",2,8.0,112,50,0.48734116554260254,0.49047088623046875,0.5279669761657715,productivity (11),8
2,1,{0},{0: 1},107.0,{0},{0: 1},107.0,108.0,[4],1,{0},{0: 1},107.0,108.0,[4],1,8.0,112,50,0.5117073059082031,0.5443248748779297,0.6227169036865234,productivity (11),8
2,0,{0},{0: 1},107.0,{0},{0: 1},107.0,107.0,[],0,{0},{0: 1},107.0,107.0,[],0,8.0,112,50,0.5121951103210449,0.4246490001678467,0.47156500816345215,productivity (11),8
3,4,{0},{0: 1},107.0,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,8.0,112,50,0.4957430362701416,0.42128491401672363,0.47562599182128906,productivity (11),8
3,3,{0},{0: 1},107.0,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,8.0,112,50,0.5059499740600586,0.5822489261627197,0.5605871677398682,productivity (11),8
3,2,{0},{0: 1},107.0,{0},{0: 1},107.0,109.0,"[4, 73]",2,{0},{0: 1},107.0,109.0,"[4, 73]",2,8.0,112,50,0.506519079208374,0.5114519596099854,0.4840209484100342,productivity (11),8
3,1,{0},{0: 1},107.0,{0},{0: 1},107.0,108.0,[4],1,{0},{0: 1},107.0,108.0,[4],1,8.0,112,50,0.5820276737213135,0.6340820789337158,0.6109261512756348,productivity (11),8
3,0,{0},{0: 1},107.0,{0},{0: 1},107.0,107.0,[],0,{0},{0: 1},107.0,107.0,[],0,8.0,112,50,0.7396161556243896,0.5921483039855957,0.5476808547973633,productivity (11),8
4,4,{0},{0: 1},107.0,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,8.0,112,50,0.6108858585357666,0.569303035736084,0.5287868976593018,productivity (11),8
4,3,{0},{0: 1},107.0,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,8.0,112,50,0.5253372192382812,0.45728588104248047,0.47563695907592773,productivity (11),8
4,2,{0},{0: 1},107.0,{0},{0: 1},107.0,109.0,"[4, 73]",2,{0},{0: 1},107.0,109.0,"[4, 73]",2,8.0,112,50,0.46486973762512207,0.48073482513427734,0.4681880474090576,productivity (11),8
4,1,{0},{0: 1},107.0,{0},{0: 1},107.0,108.0,[4],1,{0},{0: 1},107.0,108.0,[4],1,8.0,112,50,0.5041961669921875,0.5645458698272705,0.5595839023590088,productivity (11),8
4,0,{0},{0: 1},107.0,{0},{0: 1},107.0,107.0,[],0,{0},{0: 1},107.0,107.0,[],0,8.0,112,50,0.48628926277160645,0.5159239768981934,0.553534984588623,productivity (11),8
5,4,{0},{0: 1},107.0,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,{0},{0: 1},107.0,111.0,"[4, 73, 74, 96]",4,8.0,112,50,0.5321750640869141,0.640214204788208,0.6780359745025635,productivity (11),8
5,3,{0},{0: 1},107.0,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,{0},{0: 1},107.0,110.0,"[4, 73, 74]",3,8.0,112,50,0.7490599155426025,0.7924249172210693,0.7141449451446533,productivity (11),8
5,2,{0},{0: 1},107.0,{0},{0: 1},107.0,109.0,"[4, 73]",2,{0},{0: 1},107.0,109.0,"[4, 73]",2,8.0,112,50,0.7027840614318848,0.6850860118865967,0.6959309577941895,productivity (11),8
5,1,{0},{0: 1},107.0,{0},{0: 1},107.0,108.0,[4],1,{0},{0: 1},107.0,108.0,[4],1,8.0,112,50,0.5929620265960693,0.5596590042114258,0.5682897567749023,productivity (11),8
5,0,{0},{0: 1},107.0,{0},{0: 1},107.0,107.0,[],0,{0},{0: 1},107.0,107.0,[],0,8.0,112,50,0.5405607223510742,0.5920031070709229,0.6306798458099365,productivity (11),8
1,4,{6},{6: 1},108.0,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,8.5,112,50,0.256072998046875,0.27732086181640625,0.305509090423584,productivity (11),9
1,3,{6},{6: 1},108.0,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,8.5,112,50,0.2951548099517822,0.25513792037963867,0.2948331832885742,productivity (11),9
1,2,{6},{6: 1},108.0,{6},{6: 1},108.0,110.0,"[4, 73]",2,{6},{6: 1},108.0,110.0,"[4, 73]",2,8.5,112,50,0.27617526054382324,0.262923002243042,0.27988576889038086,productivity (11),9
1,1,{6},{6: 1},108.0,{6},{6: 1},108.0,109.0,[4],1,{6},{6: 1},108.0,109.0,[4],1,8.5,112,50,0.25614213943481445,0.2548990249633789,0.2922067642211914,productivity (11),9
1,0,{6},{6: 1},108.0,{6},{6: 1},108.0,108.0,[],0,{6},{6: 1},108.0,108.0,[],0,8.5,112,50,0.23575401306152344,0.2798042297363281,0.2882101535797119,productivity (11),9
2,4,{6},{6: 1},108.0,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,8.5,112,50,0.6250109672546387,0.6226868629455566,0.6184771060943604,productivity (11),9
2,3,{6},{6: 1},108.0,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,8.5,112,50,0.5747621059417725,0.48339080810546875,0.5104360580444336,productivity (11),9
2,2,{6},{6: 1},108.0,{6},{6: 1},108.0,110.0,"[4, 73]",2,{6},{6: 1},108.0,110.0,"[4, 73]",2,8.5,112,50,0.5193352699279785,0.5252468585968018,0.48999500274658203,productivity (11),9
2,1,{6},{6: 1},108.0,{6},{6: 1},108.0,109.0,[4],1,{6},{6: 1},108.0,109.0,[4],1,8.5,112,50,0.460158109664917,0.4969768524169922,0.47047901153564453,productivity (11),9
2,0,{6},{6: 1},108.0,{6},{6: 1},108.0,108.0,[],0,{6},{6: 1},108.0,108.0,[],0,8.5,112,50,0.45167112350463867,0.48324036598205566,0.44824886322021484,productivity (11),9
3,4,{6},{6: 1},108.0,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,8.5,112,50,0.44621801376342773,0.4406139850616455,0.4477880001068115,productivity (11),9
3,3,{6},{6: 1},108.0,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,8.5,112,50,0.5014581680297852,0.4820716381072998,0.40918397903442383,productivity (11),9
3,2,{6},{6: 1},108.0,{6},{6: 1},108.0,110.0,"[4, 73]",2,{6},{6: 1},108.0,110.0,"[4, 73]",2,8.5,112,50,0.4489431381225586,0.4504530429840088,0.43755483627319336,productivity (11),9
3,1,{6},{6: 1},108.0,{6},{6: 1},108.0,109.0,[4],1,{6},{6: 1},108.0,109.0,[4],1,8.5,112,50,0.3877382278442383,0.3916747570037842,0.41036534309387207,productivity (11),9
3,0,{6},{6: 1},108.0,{6},{6: 1},108.0,108.0,[],0,{6},{6: 1},108.0,108.0,[],0,8.5,112,50,0.4228978157043457,0.38215184211730957,0.42426609992980957,productivity (11),9
4,4,{6},{6: 1},108.0,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,8.5,112,50,0.3644530773162842,0.3747730255126953,0.3695850372314453,productivity (11),9
4,3,{6},{6: 1},108.0,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,8.5,112,50,0.3804161548614502,0.3803420066833496,0.36048269271850586,productivity (11),9
4,2,{6},{6: 1},108.0,{6},{6: 1},108.0,110.0,"[4, 73]",2,{6},{6: 1},108.0,110.0,"[4, 73]",2,8.5,112,50,0.42719602584838867,0.36031174659729004,0.3663442134857178,productivity (11),9
4,1,{6},{6: 1},108.0,{6},{6: 1},108.0,109.0,[4],1,{6},{6: 1},108.0,109.0,[4],1,8.5,112,50,0.3504981994628906,0.35515499114990234,0.36784911155700684,productivity (11),9
4,0,{6},{6: 1},108.0,{6},{6: 1},108.0,108.0,[],0,{6},{6: 1},108.0,108.0,[],0,8.5,112,50,0.34174108505249023,0.3453688621520996,0.3579893112182617,productivity (11),9
5,4,{6},{6: 1},108.0,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,{6},{6: 1},108.0,112.0,"[4, 73, 74, 102]",4,8.5,112,50,0.35121798515319824,0.3462331295013428,0.3465728759765625,productivity (11),9
5,3,{6},{6: 1},108.0,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,{6},{6: 1},108.0,111.0,"[4, 73, 74]",3,8.5,112,50,0.34305405616760254,0.3298661708831787,0.32712602615356445,productivity (11),9
5,2,{6},{6: 1},108.0,{6},{6: 1},108.0,110.0,"[4, 73]",2,{6},{6: 1},108.0,110.0,"[4, 73]",2,8.5,112,50,0.31751108169555664,0.3355100154876709,0.33605194091796875,productivity (11),9
5,1,{6},{6: 1},108.0,{6},{6: 1},108.0,109.0,[4],1,{6},{6: 1},108.0,109.0,[4],1,8.5,112,50,0.37212324142456055,0.34123897552490234,0.3569037914276123,productivity (11),9
5,0,{6},{6: 1},108.0,{6},{6: 1},108.0,108.0,[],0,{6},{6: 1},108.0,108.0,[],0,8.5,112,50,0.3389871120452881,0.3189358711242676,0.3291280269622803,productivity (11),9
1,4,{1},{1: 1},108.0,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,9.0,112,50,0.16193103790283203,0.16918230056762695,0.16612768173217773,productivity (11),10
1,3,{1},{1: 1},108.0,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,9.0,112,50,0.16155791282653809,0.198394775390625,0.18991589546203613,productivity (11),10
1,2,{1},{1: 1},108.0,{1},{1: 1},108.0,110.0,"[4, 73]",2,{1},{1: 1},108.0,110.0,"[4, 73]",2,9.0,112,50,0.16930508613586426,0.1706399917602539,0.17003083229064941,productivity (11),10
1,1,{1},{1: 1},108.0,{1},{1: 1},108.0,109.0,[4],1,{1},{1: 1},108.0,109.0,[4],1,9.0,112,50,0.19016480445861816,0.2186729907989502,0.20206999778747559,productivity (11),10
1,0,{1},{1: 1},108.0,{1},{1: 1},108.0,108.0,[],0,{1},{1: 1},108.0,108.0,[],0,9.0,112,50,0.20337700843811035,0.1595468521118164,0.18392181396484375,productivity (11),10
2,4,{1},{1: 1},108.0,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,9.0,112,50,0.3104372024536133,0.3796727657318115,0.3209993839263916,productivity (11),10
2,3,{1},{1: 1},108.0,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,9.0,112,50,0.3227841854095459,0.31444811820983887,0.4007911682128906,productivity (11),10
2,2,{1},{1: 1},108.0,{1},{1: 1},108.0,110.0,"[4, 73]",2,{1},{1: 1},108.0,110.0,"[4, 73]",2,9.0,112,50,0.3589348793029785,0.4356117248535156,0.35062408447265625,productivity (11),10
2,1,{1},{1: 1},108.0,{1},{1: 1},108.0,109.0,[4],1,{1},{1: 1},108.0,109.0,[4],1,9.0,112,50,0.3292667865753174,0.3528728485107422,0.4039449691772461,productivity (11),10
2,0,{1},{1: 1},108.0,{1},{1: 1},108.0,108.0,[],0,{1},{1: 1},108.0,108.0,[],0,9.0,112,50,0.3299708366394043,0.3119380474090576,0.31848883628845215,productivity (11),10
3,4,{1},{1: 1},108.0,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,9.0,112,50,0.31800293922424316,0.35001111030578613,0.3370389938354492,productivity (11),10
3,3,{1},{1: 1},108.0,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,9.0,112,50,0.3159489631652832,0.3797166347503662,0.3536839485168457,productivity (11),10
3,2,{1},{1: 1},108.0,{1},{1: 1},108.0,110.0,"[4, 73]",2,{1},{1: 1},108.0,110.0,"[4, 73]",2,9.0,112,50,0.3307178020477295,0.3518199920654297,0.34127306938171387,productivity (11),10
3,1,{1},{1: 1},108.0,{1},{1: 1},108.0,109.0,[4],1,{1},{1: 1},108.0,109.0,[4],1,9.0,112,50,0.3395709991455078,0.3365602493286133,0.408099889755249,productivity (11),10
3,0,{1},{1: 1},108.0,{1},{1: 1},108.0,108.0,[],0,{1},{1: 1},108.0,108.0,[],0,9.0,112,50,0.3943321704864502,0.3832268714904785,0.3949089050292969,productivity (11),10
4,4,{1},{1: 1},108.0,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,9.0,112,50,0.3605680465698242,0.3368570804595947,0.3207099437713623,productivity (11),10
4,3,{1},{1: 1},108.0,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,9.0,112,50,0.31683778762817383,0.33997106552124023,0.33632397651672363,productivity (11),10
4,2,{1},{1: 1},108.0,{1},{1: 1},108.0,110.0,"[4, 73]",2,{1},{1: 1},108.0,110.0,"[4, 73]",2,9.0,112,50,0.337921142578125,0.3349130153656006,0.3273439407348633,productivity (11),10
4,1,{1},{1: 1},108.0,{1},{1: 1},108.0,109.0,[4],1,{1},{1: 1},108.0,109.0,[4],1,9.0,112,50,0.35761404037475586,0.358428955078125,0.3442509174346924,productivity (11),10
4,0,{1},{1: 1},108.0,{1},{1: 1},108.0,108.0,[],0,{1},{1: 1},108.0,108.0,[],0,9.0,112,50,0.32218503952026367,0.3378150463104248,0.3381190299987793,productivity (11),10
5,4,{1},{1: 1},108.0,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,{1},{1: 1},108.0,112.0,"[4, 73, 74, 102]",4,9.0,112,50,0.2907731533050537,0.3204011917114258,0.31769800186157227,productivity (11),10
5,3,{1},{1: 1},108.0,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,{1},{1: 1},108.0,111.0,"[4, 73, 74]",3,9.0,112,50,0.30204319953918457,0.32509684562683105,0.31461501121520996,productivity (11),10
5,2,{1},{1: 1},108.0,{1},{1: 1},108.0,110.0,"[4, 73]",2,{1},{1: 1},108.0,110.0,"[4, 73]",2,9.0,112,50,0.32990384101867676,0.31790995597839355,0.31535792350769043,productivity (11),10
5,1,{1},{1: 1},108.0,{1},{1: 1},108.0,109.0,[4],1,{1},{1: 1},108.0,109.0,[4],1,9.0,112,50,0.3295459747314453,0.35784411430358887,0.3618960380554199,productivity (11),10
5,0,{1},{1: 1},108.0,{1},{1: 1},108.0,108.0,[],0,{1},{1: 1},108.0,108.0,[],0,9.0,112,50,0.3467421531677246,0.320476770401001,0.43509888648986816,productivity (11),10
1,4,{1},{1: 1},109.66666666666667,{1},{1: 1},109.66666666666667,112.0,"[73, 102, 4]",3,{0},{0: 1},108.0,112.0,"[73, 102, 74, 4]",4,9.5,112,50,0.18445324897766113,0.16740679740905762,0.1698901653289795,productivity (11),11
1,3,{1},{1: 1},109.66666666666667,{1},{1: 1},109.66666666666667,112.0,"[73, 102, 4]",3,{16},{16: 1},109.0,112.0,"[73, 102, 74]",3,9.5,112,50,0.1650090217590332,0.1812441349029541,0.16483592987060547,productivity (11),11
1,2,{1},{1: 1},109.66666666666667,{1},{1: 1},109.66666666666667,111.66666666666667,"[73, 102]",2,{1},{1: 1},109.66666666666667,111.66666666666667,"[73, 102]",2,9.5,112,50,0.15986204147338867,0.16212701797485352,0.14963078498840332,productivity (11),11
1,1,{1},{1: 1},109.66666666666667,{1},{1: 1},109.66666666666667,110.66666666666667,[73],1,{1},{1: 1},109.66666666666667,110.66666666666667,[73],1,9.5,112,50,0.145643949508667,0.23508214950561523,0.1839609146118164,productivity (11),11
1,0,{1},{1: 1},109.66666666666667,{1},{1: 1},109.66666666666667,109.66666666666667,[],0,{1},{1: 1},109.66666666666667,109.66666666666667,[],0,9.5,112,50,0.15427398681640625,0.17555999755859375,0.1651458740234375,productivity (11),11
2,4,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{0},{0: 1},108.0,112.0,"[73, 102, 74, 4]",4,9.5,112,50,0.3287949562072754,0.3477771282196045,0.33408689498901367,productivity (11),11
2,3,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{16},{16: 1},109.0,112.0,"[73, 102, 74]",3,9.5,112,50,0.31306910514831543,0.3468329906463623,0.3238050937652588,productivity (11),11
2,2,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,9.5,112,50,0.30013298988342285,0.3036012649536133,0.32099199295043945,productivity (11),11
2,1,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,9.5,112,50,0.32091403007507324,0.32427382469177246,0.3025369644165039,productivity (11),11
2,0,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,9.5,112,50,0.34053516387939453,0.3283100128173828,0.3262138366699219,productivity (11),11
3,4,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{0},{0: 1},108.0,112.0,"[73, 102, 74, 4]",4,9.5,112,50,0.4781761169433594,0.4800398349761963,0.30640625953674316,productivity (11),11
3,3,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{16},{16: 1},109.0,112.0,"[73, 102, 74]",3,9.5,112,50,0.4552009105682373,0.45673203468322754,0.3264188766479492,productivity (11),11
3,2,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,9.5,112,50,0.46042299270629883,0.47198486328125,0.4726839065551758,productivity (11),11
3,1,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,9.5,112,50,0.4859588146209717,0.48122072219848633,0.4706449508666992,productivity (11),11
3,0,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,9.5,112,50,0.492999792098999,0.5115630626678467,0.4984588623046875,productivity (11),11
4,4,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{0},{0: 1},108.0,112.0,"[73, 102, 74, 4]",4,9.5,112,50,0.4862051010131836,0.49977898597717285,0.33138108253479004,productivity (11),11
4,3,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{16},{16: 1},109.0,112.0,"[73, 102, 74]",3,9.5,112,50,0.47542405128479004,0.5211069583892822,0.3456399440765381,productivity (11),11
4,2,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,9.5,112,50,0.5276069641113281,0.5271692276000977,0.5330700874328613,productivity (11),11
4,1,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,9.5,112,50,0.5148022174835205,0.506289005279541,0.5536608695983887,productivity (11),11
4,0,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,9.5,112,50,0.5975348949432373,0.5524160861968994,0.5649302005767822,productivity (11),11
5,4,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{0},{0: 1},108.0,112.0,"[73, 102, 74, 4]",4,9.5,112,50,0.6665558815002441,0.7349650859832764,0.515967845916748,productivity (11),11
5,3,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,{16},{16: 1},109.0,112.0,"[73, 102, 74]",3,9.5,112,50,0.6978299617767334,0.6189432144165039,0.40183091163635254,productivity (11),11
5,2,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,"{16, 1}","{16: 1, 1: 1}",110.0,112.0,"[73, 102]",2,9.5,112,50,0.5901796817779541,0.621009111404419,0.5774431228637695,productivity (11),11
5,1,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,"{16, 1}","{16: 1, 1: 1}",110.0,111.0,[73],1,9.5,112,50,0.5903067588806152,0.5991559028625488,0.6148672103881836,productivity (11),11
5,0,"{16, 1}","{16: 1, 1: 1}",110.0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,"{16, 1}","{16: 1, 1: 1}",110.0,110.0,[],0,9.5,112,50,0.6600492000579834,0.6283328533172607,0.620894193649292,productivity (11),11
1,4,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},108.0,112.0,"[73, 102, 4, 0]",4,10.0,112,50,0.20715689659118652,0.1979539394378662,0.21102285385131836,productivity (11),12
1,3,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},109.0,112.0,"[73, 102, 4]",3,10.0,112,50,0.22267985343933105,0.20481610298156738,0.2038719654083252,productivity (11),12
1,2,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},110.0,112.0,"[73, 102]",2,10.0,112,50,0.2660658359527588,0.1988058090209961,0.21207118034362793,productivity (11),12
1,1,{1},{1: 1},110.0,{1},{1: 1},110.0,111.0,[73],1,{1},{1: 1},110.0,111.0,[73],1,10.0,112,50,0.21161699295043945,0.22234296798706055,0.20922493934631348,productivity (11),12
1,0,{1},{1: 1},110.0,{1},{1: 1},110.0,110.0,[],0,{1},{1: 1},110.0,110.0,[],0,10.0,112,50,0.22556805610656738,0.22963500022888184,0.20199799537658691,productivity (11),12
2,4,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},108.0,112.0,"[73, 102, 4, 0]",4,10.0,112,50,0.3980560302734375,0.41837620735168457,0.4343538284301758,productivity (11),12
2,3,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},109.0,112.0,"[73, 102, 4]",3,10.0,112,50,0.4130592346191406,0.4352860450744629,0.4131159782409668,productivity (11),12
2,2,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},110.0,112.0,"[73, 102]",2,10.0,112,50,0.41573309898376465,0.45086002349853516,0.41751694679260254,productivity (11),12
2,1,{1},{1: 1},110.0,{1},{1: 1},110.0,111.0,[73],1,{1},{1: 1},110.0,111.0,[73],1,10.0,112,50,0.4219698905944824,0.4554402828216553,0.44040679931640625,productivity (11),12
2,0,{1},{1: 1},110.0,{1},{1: 1},110.0,110.0,[],0,{1},{1: 1},110.0,110.0,[],0,10.0,112,50,0.4641439914703369,0.45206403732299805,0.44473981857299805,productivity (11),12
3,4,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},108.0,112.0,"[73, 102, 4, 0]",4,10.0,112,50,0.4587090015411377,0.49121689796447754,0.48558592796325684,productivity (11),12
3,3,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},109.0,112.0,"[73, 102, 4]",3,10.0,112,50,0.49376916885375977,0.4745349884033203,0.4573190212249756,productivity (11),12
3,2,{1},{1: 1},110.0,{1},{1: 1},110.0,112.0,"[73, 102]",2,{1},{1: 1},110.0,112.0,"[73, 102]",2,10.0,112,50,0.4507138729095459,0.476701021194458,0.46440720558166504,productivity (11),12
3,1,{1},{1: 1},110.0,{1},{1: 1},110.0,111.0,[73],1,{1},{1: 1},110.0,111.0,[73],1,10.0,112,50,0.47948408126831055,0.4832890033721924,0.5042340755462646,productivity (11),12
3,0,{1},{1: 1},110.0,{1},{1: 1},110.0,110.0,[],0,{1},{1: 1},110.0,110.0,[],0,10.0,112,50,0.49530768394470215,0.503493070602417,0.503950834274292,productivity (11),12
